TIME;CH1;CH2;;;PROBE X;V/DIV;T/DIV;V_MIN;V_MAX;V_AVG;;;2026/03/11 22:23;;FNIRSI 1013D;
3,60E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
3,60E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
3,60E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
3,61E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
3,61E-2;4,00E-3;4,00E-3;;;;;;;;;;;;;;
3,62E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
3,62E-2;2,00E-3;1,20E-2;;;;;;;;;;;;;;
3,62E-2;2,00E-3;8,00E-3;;;;;;;;;;;;;;
3,63E-2;4,00E-3;1,20E-2;;;;;;;;;;;;;;
3,63E-2;4,00E-3;8,00E-3;;;;;;;;;;;;;;
3,64E-2;4,00E-3;8,00E-3;;;;;;;;;;;;;;
3,64E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
3,64E-2;-2,00E-3;4,00E-3;;;;;;;;;;;;;;
3,65E-2;4,00E-3;8,00E-3;;;;;;;;;;;;;;
3,65E-2;4,00E-3;8,00E-3;;;;;;;;;;;;;;
3,66E-2;1,60E-2;1,20E-2;;;;;;;;;;;;;;
3,66E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
3,66E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
3,67E-2;4,00E-3;4,00E-3;;;;;;;;;;;;;;
3,67E-2;4,00E-3;2,00E-3;;;;;;;;;;;;;;
3,68E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
3,68E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
3,68E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
3,69E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
3,69E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
3,70E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
3,70E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
3,70E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
3,71E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
3,71E-2;-2,00E-3;-1,00E-2;;;;;;;;;;;;;;
3,72E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
3,72E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
3,72E-2;-2,00E-3;-1,00E-2;;;;;;;;;;;;;;
3,73E-2;-2,00E-3;-1,00E-2;;;;;;;;;;;;;;
3,73E-2;-6,00E-3;-1,40E-2;;;;;;;;;;;;;;
3,74E-2;-6,00E-3;-1,40E-2;;;;;;;;;;;;;;
3,74E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
3,74E-2;2,00E-3;-6,00E-3;;;;;;;;;;;;;;
3,75E-2;-2,00E-3;-1,00E-2;;;;;;;;;;;;;;
3,75E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
3,76E-2;-2,00E-3;-1,00E-2;;;;;;;;;;;;;;
3,76E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
3,76E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
3,77E-2;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
3,77E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
3,78E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
3,78E-2;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
3,78E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
3,79E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
3,79E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
3,80E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
3,80E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
3,80E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
3,81E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
3,81E-2;4,00E-3;8,00E-3;;;;;;;;;;;;;;
3,82E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
3,82E-2;2,00E-3;8,00E-3;;;;;;;;;;;;;;
3,82E-2;4,00E-3;8,00E-3;;;;;;;;;;;;;;
3,83E-2;4,00E-3;8,00E-3;;;;;;;;;;;;;;
3,83E-2;4,00E-3;8,00E-3;;;;;;;;;;;;;;
3,84E-2;4,00E-3;8,00E-3;;;;;;;;;;;;;;
3,84E-2;4,00E-3;8,00E-3;;;;;;;;;;;;;;
3,84E-2;4,00E-3;4,00E-3;;;;;;;;;;;;;;
3,85E-2;4,00E-3;4,00E-3;;;;;;;;;;;;;;
3,85E-2;4,00E-3;4,00E-3;;;;;;;;;;;;;;
3,86E-2;4,00E-3;4,00E-3;;;;;;;;;;;;;;
3,86E-2;4,00E-3;4,00E-3;;;;;;;;;;;;;;
3,86E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
3,87E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
3,87E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
3,88E-2;4,00E-3;4,00E-3;;;;;;;;;;;;;;
3,88E-2;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
3,88E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
3,89E-2;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
3,89E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
3,90E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
3,90E-2;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
3,90E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
3,91E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
3,91E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
3,92E-2;-6,00E-3;-1,40E-2;;;;;;;;;;;;;;
3,92E-2;-2,00E-3;-1,00E-2;;;;;;;;;;;;;;
3,92E-2;-2,00E-3;-1,40E-2;;;;;;;;;;;;;;
3,93E-2;-2,00E-3;-1,00E-2;;;;;;;;;;;;;;
3,93E-2;-6,00E-3;-1,40E-2;;;;;;;;;;;;;;
3,94E-2;-6,00E-3;-1,40E-2;;;;;;;;;;;;;;
3,94E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
3,94E-2;-2,00E-3;-1,00E-2;;;;;;;;;;;;;;
3,95E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
3,95E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
3,96E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
3,96E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
3,96E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
3,97E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
3,97E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
3,98E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
3,98E-2;-6,00E-3;-2,00E-3;;;;;;;;;;;;;;
3,98E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
3,99E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
3,99E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
4,00E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,00E-2;-2,00E-3;4,00E-3;;;;;;;;;;;;;;
4,00E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
4,01E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
4,01E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
4,02E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
4,02E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
4,02E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
4,03E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
4,03E-2;4,00E-3;8,00E-3;;;;;;;;;;;;;;
4,04E-2;4,00E-3;8,00E-3;;;;;;;;;;;;;;
4,04E-2;4,00E-3;8,00E-3;;;;;;;;;;;;;;
4,04E-2;4,00E-3;4,00E-3;;;;;;;;;;;;;;
4,05E-2;4,00E-3;8,00E-3;;;;;;;;;;;;;;
4,05E-2;4,00E-3;8,00E-3;;;;;;;;;;;;;;
4,06E-2;4,00E-3;8,00E-3;;;;;;;;;;;;;;
4,06E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,06E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
4,07E-2;4,00E-3;4,00E-3;;;;;;;;;;;;;;
4,07E-2;4,00E-3;4,00E-3;;;;;;;;;;;;;;
4,08E-2;1,60E-2;2,00E-2;;;;;;;;;;;;;;
4,08E-2;8,00E-3;8,00E-3;;;;;;;;;;;;;;
4,08E-2;8,00E-3;4,00E-3;;;;;;;;;;;;;;
4,09E-2;8,00E-3;4,00E-3;;;;;;;;;;;;;;
4,09E-2;8,00E-3;4,00E-3;;;;;;;;;;;;;;
4,10E-2;8,00E-3;2,00E-3;;;;;;;;;;;;;;
4,10E-2;4,00E-3;2,00E-3;;;;;;;;;;;;;;
4,10E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
4,11E-2;8,00E-3;2,00E-3;;;;;;;;;;;;;;
4,11E-2;4,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,12E-2;8,00E-3;2,00E-3;;;;;;;;;;;;;;
4,12E-2;8,00E-3;2,00E-3;;;;;;;;;;;;;;
4,12E-2;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,13E-2;4,00E-3;-6,00E-3;;;;;;;;;;;;;;
4,13E-2;4,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,14E-2;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,14E-2;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,14E-2;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,15E-2;4,00E-3;2,00E-3;;;;;;;;;;;;;;
4,15E-2;4,00E-3;2,00E-3;;;;;;;;;;;;;;
4,16E-2;4,00E-3;2,00E-3;;;;;;;;;;;;;;
4,16E-2;8,00E-3;4,00E-3;;;;;;;;;;;;;;
4,16E-2;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,17E-2;8,00E-3;4,00E-3;;;;;;;;;;;;;;
4,17E-2;4,00E-3;4,00E-3;;;;;;;;;;;;;;
4,18E-2;8,00E-3;8,00E-3;;;;;;;;;;;;;;
4,18E-2;8,00E-3;8,00E-3;;;;;;;;;;;;;;
4,18E-2;1,20E-2;1,20E-2;;;;;;;;;;;;;;
4,19E-2;1,20E-2;1,20E-2;;;;;;;;;;;;;;
4,19E-2;1,20E-2;1,20E-2;;;;;;;;;;;;;;
4,20E-2;1,20E-2;1,60E-2;;;;;;;;;;;;;;
4,20E-2;1,20E-2;1,20E-2;;;;;;;;;;;;;;
4,20E-2;1,20E-2;1,20E-2;;;;;;;;;;;;;;
4,21E-2;1,60E-2;1,60E-2;;;;;;;;;;;;;;
4,21E-2;1,20E-2;1,60E-2;;;;;;;;;;;;;;
4,22E-2;1,60E-2;2,00E-2;;;;;;;;;;;;;;
4,22E-2;1,60E-2;2,00E-2;;;;;;;;;;;;;;
4,22E-2;1,60E-2;2,00E-2;;;;;;;;;;;;;;
4,23E-2;1,60E-2;2,00E-2;;;;;;;;;;;;;;
4,23E-2;2,00E-2;2,40E-2;;;;;;;;;;;;;;
4,24E-2;2,40E-2;2,00E-2;;;;;;;;;;;;;;
4,24E-2;2,00E-2;2,40E-2;;;;;;;;;;;;;;
4,24E-2;2,00E-2;2,00E-2;;;;;;;;;;;;;;
4,25E-2;2,00E-2;2,40E-2;;;;;;;;;;;;;;
4,25E-2;2,00E-2;2,00E-2;;;;;;;;;;;;;;
4,26E-2;1,60E-2;2,00E-2;;;;;;;;;;;;;;
4,26E-2;1,60E-2;1,60E-2;;;;;;;;;;;;;;
4,26E-2;8,00E-3;1,60E-2;;;;;;;;;;;;;;
4,27E-2;1,20E-2;1,20E-2;;;;;;;;;;;;;;
4,27E-2;1,60E-2;1,60E-2;;;;;;;;;;;;;;
4,28E-2;8,00E-3;4,00E-3;;;;;;;;;;;;;;
4,28E-2;1,60E-2;1,20E-2;;;;;;;;;;;;;;
4,28E-2;1,20E-2;1,20E-2;;;;;;;;;;;;;;
4,29E-2;1,20E-2;8,00E-3;;;;;;;;;;;;;;
4,29E-2;8,00E-3;8,00E-3;;;;;;;;;;;;;;
4,30E-2;1,20E-2;8,00E-3;;;;;;;;;;;;;;
4,30E-2;4,00E-3;2,00E-3;;;;;;;;;;;;;;
4,30E-2;8,00E-3;4,00E-3;;;;;;;;;;;;;;
4,31E-2;4,00E-3;2,00E-3;;;;;;;;;;;;;;
4,31E-2;8,00E-3;2,00E-3;;;;;;;;;;;;;;
4,32E-2;4,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,32E-2;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,32E-2;8,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,33E-2;2,00E-3;-6,00E-3;;;;;;;;;;;;;;
4,33E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
4,34E-2;2,00E-3;-6,00E-3;;;;;;;;;;;;;;
4,34E-2;2,00E-3;-6,00E-3;;;;;;;;;;;;;;
4,34E-2;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,35E-2;4,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,35E-2;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,36E-2;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,36E-2;4,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,36E-2;4,00E-3;2,00E-3;;;;;;;;;;;;;;
4,37E-2;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,37E-2;4,00E-3;2,00E-3;;;;;;;;;;;;;;
4,38E-2;4,00E-3;2,00E-3;;;;;;;;;;;;;;
4,38E-2;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,38E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
4,39E-2;4,00E-3;8,00E-3;;;;;;;;;;;;;;
4,39E-2;4,00E-3;4,00E-3;;;;;;;;;;;;;;
4,40E-2;4,00E-3;4,00E-3;;;;;;;;;;;;;;
4,40E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
4,40E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
4,41E-2;4,00E-3;4,00E-3;;;;;;;;;;;;;;
4,41E-2;4,00E-3;8,00E-3;;;;;;;;;;;;;;
4,42E-2;4,00E-3;8,00E-3;;;;;;;;;;;;;;
4,42E-2;4,00E-3;8,00E-3;;;;;;;;;;;;;;
4,42E-2;4,00E-3;8,00E-3;;;;;;;;;;;;;;
4,43E-2;4,00E-3;1,20E-2;;;;;;;;;;;;;;
4,43E-2;8,00E-3;1,20E-2;;;;;;;;;;;;;;
4,44E-2;8,00E-3;1,20E-2;;;;;;;;;;;;;;
4,44E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
4,44E-2;4,00E-3;8,00E-3;;;;;;;;;;;;;;
4,45E-2;-6,00E-3;2,00E-3;;;;;;;;;;;;;;
4,45E-2;4,00E-3;8,00E-3;;;;;;;;;;;;;;
4,46E-2;1,60E-2;2,00E-2;;;;;;;;;;;;;;
4,46E-2;2,00E-3;8,00E-3;;;;;;;;;;;;;;
4,46E-2;8,00E-3;8,00E-3;;;;;;;;;;;;;;
4,47E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
4,47E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
4,48E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
4,48E-2;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,48E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
4,49E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
4,49E-2;-6,00E-3;-1,40E-2;;;;;;;;;;;;;;
4,50E-2;-2,00E-3;-1,00E-2;;;;;;;;;;;;;;
4,50E-2;-2,00E-3;-1,00E-2;;;;;;;;;;;;;;
4,50E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
4,51E-2;2,00E-3;-6,00E-3;;;;;;;;;;;;;;
4,51E-2;-6,00E-3;-1,40E-2;;;;;;;;;;;;;;
4,52E-2;-1,40E-2;-1,80E-2;;;;;;;;;;;;;;
4,52E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,52E-2;-1,00E-2;-1,80E-2;;;;;;;;;;;;;;
4,53E-2;-1,80E-2;-2,00E-2;;;;;;;;;;;;;;
4,53E-2;-1,40E-2;-1,80E-2;;;;;;;;;;;;;;
4,54E-2;-1,00E-2;-1,80E-2;;;;;;;;;;;;;;
4,54E-2;-1,00E-2;-1,80E-2;;;;;;;;;;;;;;
4,54E-2;-2,00E-3;-1,00E-2;;;;;;;;;;;;;;
4,55E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,55E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,56E-2;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
4,56E-2;-1,40E-2;-1,40E-2;;;;;;;;;;;;;;
4,56E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,57E-2;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
4,57E-2;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
4,58E-2;-1,00E-2;-6,00E-3;;;;;;;;;;;;;;
4,58E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
4,58E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,59E-2;4,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,59E-2;-6,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,60E-2;1,20E-2;4,00E-3;;;;;;;;;;;;;;
4,60E-2;-6,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,60E-2;-1,80E-2;-2,80E-2;;;;;;;;;;;;;;
4,61E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,61E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
4,62E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
4,62E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,62E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
4,63E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
4,63E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
4,64E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
4,64E-2;-1,40E-2;-1,40E-2;;;;;;;;;;;;;;
4,64E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
4,65E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
4,65E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,66E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,66E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
4,66E-2;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
4,67E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,67E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,68E-2;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
4,68E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
4,68E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
4,69E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
4,69E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
4,70E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
4,70E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
4,70E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,71E-2;-6,00E-3;-1,40E-2;;;;;;;;;;;;;;
4,71E-2;-1,00E-2;-1,80E-2;;;;;;;;;;;;;;
4,72E-2;-1,00E-2;-1,80E-2;;;;;;;;;;;;;;
4,72E-2;-1,00E-2;-1,80E-2;;;;;;;;;;;;;;
4,72E-2;-1,00E-2;-1,80E-2;;;;;;;;;;;;;;
4,73E-2;-1,40E-2;-1,80E-2;;;;;;;;;;;;;;
4,73E-2;-1,40E-2;-1,80E-2;;;;;;;;;;;;;;
4,74E-2;-1,00E-2;-1,80E-2;;;;;;;;;;;;;;
4,74E-2;-1,40E-2;-2,00E-2;;;;;;;;;;;;;;
4,74E-2;-1,40E-2;-1,80E-2;;;;;;;;;;;;;;
4,75E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,75E-2;-1,40E-2;-1,80E-2;;;;;;;;;;;;;;
4,76E-2;-1,00E-2;-1,80E-2;;;;;;;;;;;;;;
4,76E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,76E-2;-1,40E-2;-1,80E-2;;;;;;;;;;;;;;
4,77E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,77E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,78E-2;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,78E-2;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
4,78E-2;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
4,79E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
4,79E-2;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
4,80E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
4,80E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
4,80E-2;-6,00E-3;-2,00E-3;;;;;;;;;;;;;;
