TIME;CH1;CH2;;;PROBE X;V/DIV;T/DIV;V_MIN;V_MAX;V_AVG;;;2026/03/11 21:44;;FNIRSI 1013D;
8,87E-3;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
8,88E-3;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
8,89E-3;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
8,90E-3;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
8,91E-3;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
8,92E-3;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
8,93E-3;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
8,94E-3;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
8,95E-3;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
8,96E-3;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
8,97E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
8,98E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
8,99E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
9,00E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
9,01E-3;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,02E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
9,03E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,04E-3;2,00E-3;4,00E-3;;;;;;;;;;;;;;
9,05E-3;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,06E-3;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,07E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,08E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,09E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,10E-3;2,00E-3;4,00E-3;;;;;;;;;;;;;;
9,11E-3;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,12E-3;2,00E-3;4,00E-3;;;;;;;;;;;;;;
9,13E-3;-2,00E-3;4,00E-3;;;;;;;;;;;;;;
9,14E-3;-2,00E-3;4,00E-3;;;;;;;;;;;;;;
9,15E-3;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,16E-3;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,17E-3;2,00E-3;4,00E-3;;;;;;;;;;;;;;
9,18E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,19E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
9,20E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
9,21E-3;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
9,22E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,23E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,24E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,25E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,26E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,27E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,28E-3;2,00E-3;4,00E-3;;;;;;;;;;;;;;
9,29E-3;4,00E-3;4,00E-3;;;;;;;;;;;;;;
9,30E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,31E-3;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,32E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,33E-3;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,34E-3;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,35E-3;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,36E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
9,37E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
9,38E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
9,39E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
9,40E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,41E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
9,42E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,43E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
9,44E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
9,45E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,46E-3;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,47E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,48E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,49E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,50E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,51E-3;4,00E-3;2,00E-3;;;;;;;;;;;;;;
9,52E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,53E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,54E-3;2,00E-3;4,00E-3;;;;;;;;;;;;;;
9,55E-3;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,56E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,57E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
9,58E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,59E-3;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,60E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,61E-3;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,62E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,63E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,64E-3;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
9,65E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,66E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,67E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,68E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,69E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
9,70E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
9,71E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
9,72E-3;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
9,73E-3;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
9,74E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
9,75E-3;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
9,76E-3;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
9,77E-3;2,00E-3;-6,00E-3;;;;;;;;;;;;;;
9,78E-3;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
9,79E-3;2,00E-3;-6,00E-3;;;;;;;;;;;;;;
9,80E-3;2,00E-3;-6,00E-3;;;;;;;;;;;;;;
9,81E-3;2,00E-3;-6,00E-3;;;;;;;;;;;;;;
9,82E-3;-2,00E-3;-1,40E-2;;;;;;;;;;;;;;
9,83E-3;-2,00E-3;-1,40E-2;;;;;;;;;;;;;;
9,84E-3;-2,00E-3;-1,40E-2;;;;;;;;;;;;;;
9,85E-3;-6,00E-3;-1,40E-2;;;;;;;;;;;;;;
9,86E-3;-2,00E-3;-1,80E-2;;;;;;;;;;;;;;
9,87E-3;-6,00E-3;-1,40E-2;;;;;;;;;;;;;;
9,88E-3;-2,00E-3;-1,40E-2;;;;;;;;;;;;;;
9,89E-3;-2,00E-3;-1,40E-2;;;;;;;;;;;;;;
9,90E-3;-6,00E-3;-1,40E-2;;;;;;;;;;;;;;
9,91E-3;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
9,92E-3;-2,00E-3;-1,00E-2;;;;;;;;;;;;;;
9,93E-3;-2,00E-3;-1,00E-2;;;;;;;;;;;;;;
9,94E-3;-2,00E-3;-1,00E-2;;;;;;;;;;;;;;
9,95E-3;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
9,96E-3;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
9,97E-3;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
9,98E-3;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
9,99E-3;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
1,00E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
1,00E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,00E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
1,00E-2;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
1,00E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
1,01E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,01E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
1,01E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
1,01E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
1,01E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,01E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,01E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,01E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,01E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,01E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,02E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,02E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,02E-2;4,00E-3;4,00E-3;;;;;;;;;;;;;;
1,02E-2;-2,00E-3;4,00E-3;;;;;;;;;;;;;;
1,02E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,02E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
1,02E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,02E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,02E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,02E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,03E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,03E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
1,03E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
1,03E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,03E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
1,03E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
1,03E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,03E-2;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
1,03E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
1,03E-2;2,00E-3;-6,00E-3;;;;;;;;;;;;;;
1,04E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
1,04E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
1,04E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
1,04E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
1,04E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
1,04E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
1,04E-2;2,00E-3;-6,00E-3;;;;;;;;;;;;;;
1,04E-2;-2,00E-3;-1,00E-2;;;;;;;;;;;;;;
1,04E-2;-2,00E-3;-1,00E-2;;;;;;;;;;;;;;
1,04E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
1,05E-2;-2,00E-3;-1,00E-2;;;;;;;;;;;;;;
1,05E-2;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
1,05E-2;-2,00E-3;-1,00E-2;;;;;;;;;;;;;;
1,05E-2;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
1,05E-2;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
1,05E-2;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
1,05E-2;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
1,05E-2;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
1,05E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
1,05E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,06E-2;-6,00E-3;-2,00E-3;;;;;;;;;;;;;;
1,06E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,06E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
1,06E-2;-6,00E-3;-2,00E-3;;;;;;;;;;;;;;
1,06E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
1,06E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
1,06E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
1,06E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
1,06E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,06E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,07E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,07E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,07E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,07E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,07E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
1,07E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,07E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,07E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
1,07E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
1,07E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,08E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
1,08E-2;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
1,08E-2;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
1,08E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,08E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
1,08E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,08E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,08E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
1,08E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,08E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,09E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,09E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,09E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,09E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
1,09E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
1,09E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,09E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,09E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,09E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,09E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
1,10E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
1,10E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,10E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,10E-2;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
1,10E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,10E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
1,10E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
1,10E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
1,10E-2;4,00E-3;4,00E-3;;;;;;;;;;;;;;
1,10E-2;4,00E-3;4,00E-3;;;;;;;;;;;;;;
1,11E-2;4,00E-3;4,00E-3;;;;;;;;;;;;;;
1,11E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
1,11E-2;4,00E-3;4,00E-3;;;;;;;;;;;;;;
1,11E-2;4,00E-3;8,00E-3;;;;;;;;;;;;;;
1,11E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
1,11E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,11E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,11E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,11E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,11E-2;2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,12E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,12E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
1,12E-2;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
1,12E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
1,12E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
1,12E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
1,12E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
1,12E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
1,12E-2;2,00E-3;8,00E-3;;;;;;;;;;;;;;
1,12E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
1,13E-2;2,00E-3;4,00E-3;;;;;;;;;;;;;;
1,13E-2;2,00E-3;8,00E-3;;;;;;;;;;;;;;
1,13E-2;2,00E-3;8,00E-3;;;;;;;;;;;;;;
1,13E-2;2,00E-3;1,20E-2;;;;;;;;;;;;;;
1,13E-2;4,00E-3;1,20E-2;;;;;;;;;;;;;;
1,13E-2;4,00E-3;1,20E-2;;;;;;;;;;;;;;
1,13E-2;4,00E-3;1,20E-2;;;;;;;;;;;;;;
1,13E-2;8,00E-3;1,60E-2;;;;;;;;;;;;;;
1,13E-2;8,00E-3;1,60E-2;;;;;;;;;;;;;;
1,13E-2;8,00E-3;1,60E-2;;;;;;;;;;;;;;
1,14E-2;8,00E-3;1,60E-2;;;;;;;;;;;;;;
1,14E-2;4,00E-3;1,60E-2;;;;;;;;;;;;;;
1,14E-2;4,00E-3;1,20E-2;;;;;;;;;;;;;;
1,14E-2;8,00E-3;1,20E-2;;;;;;;;;;;;;;
1,14E-2;8,00E-3;1,20E-2;;;;;;;;;;;;;;
1,14E-2;1,20E-2;1,20E-2;;;;;;;;;;;;;;
1,14E-2;1,20E-2;1,60E-2;;;;;;;;;;;;;;
1,14E-2;1,20E-2;1,60E-2;;;;;;;;;;;;;;
1,14E-2;1,20E-2;1,20E-2;;;;;;;;;;;;;;
1,14E-2;1,20E-2;1,60E-2;;;;;;;;;;;;;;
1,15E-2;1,60E-2;1,60E-2;;;;;;;;;;;;;;
1,15E-2;1,60E-2;1,60E-2;;;;;;;;;;;;;;
1,15E-2;1,20E-2;1,60E-2;;;;;;;;;;;;;;
1,15E-2;8,00E-3;8,00E-3;;;;;;;;;;;;;;
1,15E-2;1,20E-2;1,20E-2;;;;;;;;;;;;;;
1,15E-2;8,00E-3;1,20E-2;;;;;;;;;;;;;;
1,15E-2;1,20E-2;1,20E-2;;;;;;;;;;;;;;
1,15E-2;1,20E-2;1,20E-2;;;;;;;;;;;;;;
1,15E-2;1,20E-2;1,20E-2;;;;;;;;;;;;;;
1,15E-2;1,20E-2;1,20E-2;;;;;;;;;;;;;;
1,16E-2;1,20E-2;1,20E-2;;;;;;;;;;;;;;
1,16E-2;1,20E-2;1,20E-2;;;;;;;;;;;;;;
1,16E-2;1,20E-2;1,20E-2;;;;;;;;;;;;;;
1,16E-2;8,00E-3;8,00E-3;;;;;;;;;;;;;;
1,16E-2;1,20E-2;1,20E-2;;;;;;;;;;;;;;
1,16E-2;8,00E-3;8,00E-3;;;;;;;;;;;;;;
1,16E-2;8,00E-3;8,00E-3;;;;;;;;;;;;;;
1,16E-2;8,00E-3;1,20E-2;;;;;;;;;;;;;;
1,16E-2;8,00E-3;1,20E-2;;;;;;;;;;;;;;
1,16E-2;8,00E-3;1,20E-2;;;;;;;;;;;;;;
1,17E-2;8,00E-3;1,20E-2;;;;;;;;;;;;;;
1,17E-2;8,00E-3;1,20E-2;;;;;;;;;;;;;;
1,17E-2;1,20E-2;1,20E-2;;;;;;;;;;;;;;
1,17E-2;1,20E-2;1,60E-2;;;;;;;;;;;;;;
1,17E-2;1,20E-2;1,60E-2;;;;;;;;;;;;;;
1,17E-2;1,20E-2;1,60E-2;;;;;;;;;;;;;;
1,17E-2;4,00E-3;1,20E-2;;;;;;;;;;;;;;
1,17E-2;1,20E-2;1,60E-2;;;;;;;;;;;;;;
1,17E-2;1,20E-2;1,20E-2;;;;;;;;;;;;;;
1,17E-2;1,20E-2;1,20E-2;;;;;;;;;;;;;;
1,18E-2;1,20E-2;1,20E-2;;;;;;;;;;;;;;
1,18E-2;1,20E-2;1,60E-2;;;;;;;;;;;;;;
1,18E-2;1,20E-2;1,20E-2;;;;;;;;;;;;;;
1,18E-2;1,20E-2;1,20E-2;;;;;;;;;;;;;;
1,18E-2;1,20E-2;1,20E-2;;;;;;;;;;;;;;
1,18E-2;1,20E-2;1,20E-2;;;;;;;;;;;;;;
1,18E-2;2,40E-2;2,40E-2;;;;;;;;;;;;;;
1,18E-2;1,20E-2;1,20E-2;;;;;;;;;;;;;;
1,18E-2;8,00E-3;8,00E-3;;;;;;;;;;;;;;
1,18E-2;1,20E-2;1,20E-2;;;;;;;;;;;;;;
1,19E-2;1,20E-2;1,20E-2;;;;;;;;;;;;;;
1,19E-2;1,20E-2;8,00E-3;;;;;;;;;;;;;;
1,19E-2;1,20E-2;8,00E-3;;;;;;;;;;;;;;
1,19E-2;1,20E-2;1,20E-2;;;;;;;;;;;;;;
1,19E-2;1,20E-2;1,20E-2;;;;;;;;;;;;;;
1,19E-2;1,20E-2;1,20E-2;;;;;;;;;;;;;;
1,19E-2;1,20E-2;8,00E-3;;;;;;;;;;;;;;
